round,grad_total_norm_mean,grad_backbone_norm_mean,grad_head_norm_mean,grad_cos_consecutive_mean,grad_cos_to_mean_mean,grad_train_val_cos,grad_n_probe_batches,experiment
11,0.5249390594235457,0.428550933170541,0.2852690455141165,0.3812474784080376,0.5158614163613018,0.45712401505643496,8.0,baseline_llm_rs
12,0.53312634262616,0.43913592928093026,0.28803506091193487,0.259402727053596,0.49706455907239155,0.35929301435692124,8.0,baseline_llm_rs
13,0.5656810726691536,0.48611064852172986,0.27380274646862995,0.3552780874051946,0.4638632525233347,0.10364626564410306,8.0,baseline_llm_rs
14,0.5525919669686512,0.45153275816077326,0.29433912402288653,0.41070501132944415,0.6230354808165213,0.2791442639606967,8.0,baseline_llm_rs
15,0.5177693712975564,0.4401026983590861,0.2598568205298652,0.2869520113201255,0.4364744484303739,0.11160068880320684,8.0,baseline_llm_rs
1,1.7257849218323418,1.2430552824505896,1.1499939324970299,0.8500920816560675,0.9235173769196763,0.9059805363874167,8.0,baseline_llm_us
2,1.68789084617431,1.40936066163667,0.8855376686678081,0.6629817805145197,0.7701518988614848,0.8060426881222744,8.0,baseline_llm_us
3,1.535963131469141,1.386573820995254,0.6375423712861659,0.35532154366474905,0.5591644228124195,0.5905553538613568,8.0,baseline_llm_us
4,1.3094763764836643,1.1183637138517097,0.6541900210599529,0.3034583162182138,0.5539947210964161,0.639412054093425,8.0,baseline_llm_us
5,1.1829761013413538,1.0267552557353337,0.5660093300753374,0.26940785501857833,0.4911152550414261,0.5033094613838511,8.0,baseline_llm_us
