round,grad_total_norm_mean,grad_backbone_norm_mean,grad_head_norm_mean,grad_cos_consecutive_mean,grad_cos_to_mean_mean,grad_train_val_cos,grad_n_probe_batches,experiment
4,1.0544890817290402,0.8426923912749507,0.5940811349083437,0.5129679220878288,0.7387674599318104,0.8186198717941231,8.0,baseline_coreset
5,0.8979047680608085,0.7249161885707855,0.495050589384158,0.5473627609255578,0.7182414139556408,0.6688070066708858,8.0,baseline_coreset
6,0.7922494085667326,0.6426669282217528,0.4309849914949339,0.42174271923079043,0.5955833319148713,0.4811202997002727,8.0,baseline_coreset
7,0.8101964866634782,0.6292348080682413,0.4727663158445245,0.3819034285317374,0.5992576057138902,0.6207242285148332,8.0,baseline_coreset
8,0.7909374237218721,0.6375825978053477,0.43323553684543425,0.35916806594608314,0.5229002603744314,0.49135358407003454,8.0,baseline_coreset
9,0.7913407064453732,0.6596846360868762,0.39062416937991973,0.3801402904766489,0.5574286079988324,0.4457583826353798,8.0,baseline_coreset
10,0.6984321321791731,0.5563396187883892,0.3788762272938108,0.4519483266633399,0.7058835648380033,0.6062176632031299,8.0,baseline_coreset
11,0.6065397936455269,0.495536386500969,0.3274244628731012,0.31605868895292577,0.4817431239560097,0.2771809439728622,8.0,baseline_coreset
12,0.5726052989546448,0.4842809607313188,0.28904546844398427,0.3199026491901557,0.4585471112990076,0.15884603695460559,8.0,baseline_coreset
13,0.5534400404746125,0.46605230590538715,0.2826804285889987,0.35532305378399626,0.48858607656777175,-0.04053880906680001,8.0,baseline_coreset
14,0.5635751612996845,0.4397591062316676,0.32951119755635216,0.38786025311997924,0.5273818118100384,0.21893922389629913,8.0,baseline_coreset
15,0.569241508920253,0.4881639469106542,0.27950179273501286,0.27852791623601914,0.4870655950611472,0.3966139451907096,8.0,baseline_coreset
1,1.6889621078893242,1.1981075357902724,1.1262327936180898,0.8129711021169583,0.8995248620476302,0.8654898775634777,8.0,baseline_dial_style
2,1.8361739979558318,1.530066570352072,0.9537408415279633,0.600384805257387,0.7313958861681209,0.695932486587686,8.0,baseline_dial_style
3,1.6449016825960012,1.4875096782083932,0.6665074098624366,0.3637338942383078,0.6808303582007111,0.6374720599580799,8.0,baseline_dial_style
4,1.3897659910058544,1.1737575018120983,0.7085457604599725,0.15551258963542347,0.5544439850457148,0.6864833977411721,8.0,baseline_dial_style
5,1.3122169717286818,1.1421773290352422,0.6133000520094856,0.15630507345465536,0.4291033825373131,0.41095660680784096,8.0,baseline_dial_style
6,1.1647813420454731,1.0125246002977775,0.5506529172167638,0.22998493981173648,0.4602705925703556,0.4275746965620521,8.0,baseline_dial_style
7,1.0735603729982426,0.8931102093746472,0.565680085332627,0.4568417297463859,0.5209011776740473,0.47516043009443293,8.0,baseline_dial_style
8,0.9948332349348842,0.8571765207890015,0.47699346335947146,0.19146562453668536,0.46583257776114306,0.32189372666587046,8.0,baseline_dial_style
9,0.9115393665782465,0.7400642152043004,0.5011722393025179,0.3423702046728191,0.4440145244754472,0.33917419358708606,8.0,baseline_dial_style
10,0.8599034114048351,0.7115740959496656,0.4552313730344471,0.19501279620827713,0.44637033692697325,0.2503737457911595,8.0,baseline_dial_style
11,0.7913276045199292,0.6790169796623001,0.3892732787328846,0.27476938157670994,0.4034910148337996,0.20058357755239217,8.0,baseline_dial_style
12,0.7647445274621834,0.6656872303748256,0.3628547787298197,0.4261073337294853,0.5638681392891097,0.25051156355222437,8.0,baseline_dial_style
13,0.6940499044791326,0.6016308915443944,0.33259739246885484,0.27332872027396266,0.47105354752990447,0.14059339906946777,8.0,baseline_dial_style
14,0.722658122578055,0.5985231912011242,0.3855548052607539,0.13832948067184894,0.4297179170063978,0.33960948497091026,8.0,baseline_dial_style
15,0.671066174593767,0.5800013170410567,0.32634667151973573,0.2510277680877675,0.4379673052675942,0.09234182011377762,8.0,baseline_dial_style
1,1.6483605414261142,1.1295155799071415,1.1537854672343264,0.8566655966766131,0.9239804000536147,0.8796623769337198,8.0,baseline_entropy
2,1.7208400441685128,1.4145846070186723,0.9297624388496363,0.5822221687663418,0.7537597150873673,0.7761956932281417,8.0,baseline_entropy
3,1.5461496227673837,1.3844658960514018,0.6635469259264701,0.332600353040925,0.5756887044441914,0.6043449922730875,8.0,baseline_entropy
4,1.4061852327353725,1.2130514336169187,0.683567993300819,0.39760735879847103,0.6237552642902774,0.6314895311782054,8.0,baseline_entropy
